id,date,city,venue,category,title,time,ticketUrl,cost
"1937","2024-06-18","Anchorage","The Carousel Lounge","music","AK Rockstar Karaoke","8p-2a","",""
"1938","2024-06-18","Anchorage","Koot’s","music","Joey Fender","9p-12a","",""
"1939","2024-06-18","Eagle River","Sheldon Community Arts Hanger","music","Youth Jam Night","5p-7p","",""
"1940","2024-06-18","Eagle River","Justin Cole’s Down East Saloon","music","Taco Tuesday's with Jim Maloney","6:30p-10p","",""
"1941","2024-06-18","Eagle River","Chepo’s","music","Yachtly Crew","6p-9p","",""
"1942","2024-06-18","Eagle River","The Cabin","music","Tuesday Night Karaoke w/ Rocky","7p-10p","",""
"1943","2024-06-18","Eagle River","Four Corner’s Lounge","music","Karaoke","8p-12a","",""
"1944","2024-06-18","Eagle River","Four Corner’s Lounge","dance","Dance Social & Game Night","8p-12a","",""
"1945","2024-06-18","Eagle River","The Crystal Saloon","music","Jazz Jam","9p-11p","",""
"1946","2024-06-18","Eagle River","Yukon Bar","music","Open Jam Night","9p-2a","",""
"1947","2024-06-19","Anchorage","Alaska Zoo","community","Community Storytime","10:30a-11a","",""
"1948","2024-06-19","Anchorage","Pioneer Bar","music","The Eternal Cowboys","10p-12a","",""
"1949","2024-06-19","Anchorage","Koot’s","music","Koots Karaoke","10p-2a","",""
"1950","2024-06-19","Anchorage","Chinook Parking Lot","music","Backyard BBQ w/ Brett Young, Kendal Marvel, & Hayley Winters","4p-10p","",""
"1951","2024-06-19","Anchorage","Williwaw Social","music","Sun Sets Roof Party w/ DJ Lloyds Noize","6p-10p","",""
"1952","2024-06-19","Anchorage","907 Alehouse","music","Tyrone Palmer & Friends","7p-10p","",""
"1953","2024-06-19","Anchorage","Pink Cadillac","dance","Line Dance Night","7p-11p","",""
"1954","2024-06-19","Anchorage","Koot’s","music","Country Night","7p-1a","",""
"1955","2024-06-19","Anchorage","Lil Babes Cocktail Lounge","music","Open Mic","8p-12a","",""
"1956","2024-06-19","Anchorage","The Carousel Lounge","music","AK Rockstar Karaoke","8p-2a","",""
"1957","2024-06-19","Anchorage","Van’s Dive Bar","music","KARAOKE w/ Uswi","9p-12a","",""
"1958","2024-06-19","Eagle River","Stevenson Hall","music","Midweek at Miner Music Center","5:30p-7:30p","",""
"1959","2024-06-19","Eagle River","Soldotna Creek Park","music","Music in the Park Series: Alder Street","6p-9p","",""
"1960","2024-06-19","Eagle River","Schwabenhof","music","Open Mic","7:30p-11p","",""
"1961","2024-06-19","Eagle River","The Cabin","music","Mike Stackhouse Live","7p-10p","",""
"1962","2024-06-19","Eagle River","Running Reindeer Ranch","music","House Concert Series: Headbolt Heaters","7p-8p","",""
"1963","2024-06-19","Eagle River","Alaskan Hotel and Bar","music","Karaoke","8p-11p","",""
"1964","2024-06-19","Eagle River","Four Corner’s Lounge","music","Karaoke","8p-12a","",""
"1965","2024-06-19","Eagle River","Fairview Inn","music","Open Mic Night","9p-1a","",""
"1966","2024-06-19","Eagle River","Yukon Bar","music","Karaoke","9p-2a","",""
"1967","2024-07-10","Eagle River","The Roadside Potato","music","Kuf Knotz & Christine Elise","","",""
"1968","2024-07-10","Eagle River","Soldotna Creek Park","music","Music in the Park Series: Bunny Swan Band","6p-9p","",""
"1969","2024-07-10","Eagle River","LuLu’s Tent’s & Events","music","Campfire Sessions w/ Jerry Wessling","6p-9p","",""
"1970","2024-07-10","Eagle River","Schwabenhof","music","Open Mic","7:30p-11p","",""
"1971","2024-07-10","Eagle River","The Cabin","music","Mike Stackhouse Live","7p-10p","",""
"1972","2024-07-10","Eagle River","Alaskan Hotel and Bar","music","Karaoke","8p-11p","",""
"1973","2024-07-10","Eagle River","The Crystal Saloon","music","Open Mic Wednesdays","8p-11p","",""
"1974","2024-07-10","Eagle River","Four Corner’s Lounge","music","Karaoke","8p-12a","",""
"1975","2024-07-10","Eagle River","Fairview Inn","music","Open Mic Night","9p-1a","",""
"1976","2024-07-10","Eagle River","Yukon Bar","music","Karaoke","9p-2a","",""
"1977","2024-07-11","Anchorage","Floaters","music","Karaoke","8p-12a","",""
"1978","2024-07-11","Cooper Landing","Gwin’s Lodge","music","Mario Carboni","7p-9:30p","",""
"1979","2024-07-11","Cooper Landing","Trophy Lounge","music","Skrizzly Adams Lake House Town Tour","8p-10p","",""
"1980","2024-07-11","Eagle River","Chair 5","music","Rick Brooks","10:30p-1a","",""
"1981","2024-07-11","Eagle River","Mykel’s Restaurant","music","Live Music by Local Musicians","5p-9p","",""
"1982","2024-07-11","Eagle River","Creekbend Café","music","Gaelic Storm","6p-10p","",""
"1983","2024-07-11","Eagle River","Four Corner’s Lounge","music","Reeves Brothers w/ Ken Peltier","6p-10p","",""
"1984","2024-07-11","Eagle River","Palmer Alehouse","music","Gaelic Storm","7p-10p","",""
"1985","2024-07-11","Eagle River","Mountain High Pizza Pie","music","Jimmy Sandy","7p-10p","",""
"1986","2024-07-11","Eagle River","Tailgater’s Sport’s Bar & Grill","music","The AKoustic Project","7p-10p","",""
"1987","2024-07-11","Eagle River","Klondike Mike’s & the Main Street Grill","music","Karaoke w/ Sadie","7p-12a","",""
"1988","2024-07-11","Eagle River","Alaska Salmon Bake","music","Karaoke Basket & Brews Party w/ DJ Tony Taylor","7p-9p","",""
"1989","2024-07-11","Eagle River","The Cabin","music","Open Mic Night","8p-11p","",""
"1990","2024-07-11","Eagle River","Alaskan Hotel and Bar","music","Open Mic","8p-11p","",""
"1991","2024-07-11","Eagle River","The Crystal Saloon","music","Karaoke Thursdays","8p-11p","",""
"1992","2024-07-11","Eagle River","4 Royle Parkers","music","Open Mic w/ Cody Kniceley","8p-12a","",""
"1993","2024-07-11","Eagle River","Alibi Bar & Café","music","Karaoke Night","9:15p-12:15a","",""
"1994","2024-07-11","Eagle River","Yukon Bar","dance","Dance Party w/ DJ Hankerchief","9p-2a","",""
"1995","2024-07-12","Cooper Landing","Gwin’s Lodge","music","Luna & Ursus","7p-9p","",""
"1996","2024-07-12","Eagle River","Kharacters","music","Pudgies, Gary Omen, & Discpoians","10p-2a","",""
"1997","2024-07-12","Eagle River","Klondike Mike’s & the Main Street Grill","music","DJ Blaque","10p-2a","",""
"1998","2024-07-12","Eagle River","Eagle River Town Square Park","festival","Bear Paw Festival","3p-10p","",""
"1999","2024-07-12","Eagle River","Talkeetna Village Park","music","Deke & Whippersnappers","5p-7p","",""
"2000","2024-07-12","Eagle River","Dirty Skillet","music","Ukulele Russ","6p-10p","",""
"2001","2024-07-12","Eagle River","AJ’s Old Town Steakhouse & Tavern","music","Piano Music by Erika","6p-8p","",""
"2002","2024-07-12","Eagle River","Sheldon Community Arts Hanger","music","Green Light Circus Camp: Wayward Wonders","6p-9p","",""
"2003","2024-07-12","Eagle River","Palmer Alehouse","music","The Ken Peltier Band","7p-10p","",""
"2004","2024-07-12","Eagle River","Mountain High Pizza Pie","music","Steve Norwood","7p-10p","",""
"2005","2024-07-12","Eagle River","Everett’s","music","Jerry Wessling","7p-10p","",""
"2006","2024-07-12","Eagle River","Creekbend Café","music","Gaelic Storm","7p-11p","",""
"2007","2024-07-12","Eagle River","American Legion Post 15","music","Karaoke","7p-11p","",""
"2008","2024-07-12","Eagle River","Meta & Rose","music","Live Music w/ Lia Everett","7p-9p","",""
"2009","2024-07-12","Eagle River","Tacos Cancun Mexican Grill","dance","Salsa Night Social Dancing","8:30p-12:30p","",""
"2010","2024-07-12","Eagle River","Odd Man Rush","music","Schaefer Mueller and The Neon Highway!","8p-11p","",""
"2011","2024-07-12","Eagle River","Magpies On The Fly","music","Zen Trembles","8p-12a","",""
"2012","2024-07-12","Eagle River","Marie Drake Planetarium","music","The Sun: Creator/Destroyer Free Presentation","8p-9p","",""
"2013","2024-07-12","Eagle River","The Crystal Saloon","music","AK Inverted Presents: Amatuer Night","9p-11:30p","",""
"2014","2024-07-12","Eagle River","The Cabin","music","Skrizzly Adams Lake House Town Tour","9p-12a","",""
"2015","2024-07-12","Eagle River","Yukon Bar","music","Baddies With Bars","9p-12a","",""
"2016","2024-07-12","Eagle River","Fairview Inn","music","Deke & Whippersnappers","9p-1a","",""
"2017","2024-07-13","Anchorage","Koot’s","music","Parton My French","10p-1a","",""
"2018","2024-07-13","Anchorage","Williwaw Social","dance","KnowleDJ & Joe Brady's All Decades Video Dance Party","10p-2a","",""
"2019","2024-07-13","Anchorage","American Legion Spenard Post 28","music","Woofstock 2024","2p-9p","",""
"2020","2024-07-13","Anchorage","Penny Royalty","music","Parking Lot Party with Grace C. Elliot and Kuf Knotz & Christine Elise","4p-10p","",""
"2021","2024-07-13","Anchorage","Peratrovich Park","music","Jazz in the Park: Spenard Jazz Messengers","4p-6p","",""
"2022","2024-07-13","Anchorage","Writer’s Block Bookstore & Café","music","Poetry Slam w/ Cash Prizes","6p-8p","",""
"2023","2024-07-13","Anchorage","49th State Brewing Co","music","Garden Grooves: Live Music in the Beer Garden","6p-9p","",""
"2024","2024-07-13","Anchorage","Williwaw Social","music","3OH!3 Live!","7p-10p","",""
"2025","2024-07-13","Anchorage","Williwaw Social","music","Schaefer Mueller & the Neon Highway on the Roof","7p-10p","",""
"2026","2024-07-13","Anchorage","Anchorage Social Dance Club","music","Santoro","7p-11p","",""
"2027","2024-07-13","Anchorage","Humpy’s","music","The Red Flags","8:30p-12a","",""
"2028","2024-07-13","Anchorage","Broken Blender","music","Karaoke w/ DJ Sparkles","8p-12a","",""
"2029","2024-07-13","Anchorage","Broken Blender","music","Sweet Cheeks Cabaret: Glitter & Gold","8p-9:30p","",""
"2030","2024-07-13","Anchorage","Mad Myrna’s","music","Mad Myrna's Diva Variety Show","9p-11:30p","",""
"2031","2024-07-13","Anchorage","Flattop Pizza & Pool","music","DJ Ke","9p-1a","",""
"2032","2024-07-13","Anchorage","Time Out Lounge","music","Blast From The Past","9p-2:30a","",""
"2033","2024-07-13","Eagle River","ACF Church","music","Bear Paw Parade After Party w/ Parton My French","10:30a-11a & 1p-2:30p","",""
"2034","2024-07-13","Eagle River","Museum of Alaska Transportation and Industry","music","Mighty Machines","10a-5p","",""
"2035","2024-07-13","Eagle River","The Crystal Saloon","music","Noche Latina w/ DJ Beto","10p-1a","",""
"2036","2024-07-13","Eagle River","Klondike Mike’s & the Main Street Grill","music","Baddies With Bars","10p-2a","",""
"2037","2024-07-13","Eagle River","Skeetawk","festival","HatcherRomp Music Festival 2024","12p-10p","",""
"2038","2024-07-13","Eagle River","Sheldon Community Arts Hanger","music","Green Light Circus Camp: Saturday Carnival","12p-6p","",""
"2039","2024-07-13","Eagle River","Eagle River Town Square Park","festival","Bear Paw Festival","3p-10p","",""
"2040","2024-07-13","Eagle River","Palmer Alehouse","music","The Jangle Bees & Skrizzly Adams","4p-10p","",""
"2041","2024-07-13","Eagle River","Fairbanks Drama Association","theatre","22nd Annual Murder Mystery Dinner Theatre","5p-9p","",""
"2042","2024-07-13","Eagle River","Dirty Skillet","music","THV","6p-10p","",""
"2043","2024-07-13","Eagle River","AJ’s Old Town Steakhouse & Tavern","music","Piano Music by Sunrise Kilcher","6p-8p","",""
"2044","2024-07-13","Eagle River","Sheldon Community Arts Hanger","music","Green Light Circus Camp: Wayward Wonders","6p-9p","",""
"2045","2024-07-13","Eagle River","The Cabin","community","GrungeBob Rockin the Cabin","7p-10p","",""
"2046","2024-07-13","Eagle River","Mountain High Pizza Pie","music","Brothers of Tom","7p-10p","",""
"2047","2024-07-13","Eagle River","Creekbend Café","music","Gaelic Storm","7p-11p","",""
"2048","2024-07-13","Eagle River","American Legion Post 15","music","Karaoke","7p-11p","",""
"2049","2024-07-13","Eagle River","American Legion Post 15","dance","Free Dance Lessons with Shufflin' Country Style","7p-8p","",""
"2050","2024-07-13","Eagle River","Meta & Rose","music","Live Music w/ Lia Everett","7p-9p","",""
"2051","2024-07-13","Eagle River","Tuffy’s","music","Outdoor Concert Series with Lulu Small & Carey Seward","8p-11p","",""
"2052","2024-07-13","Eagle River","Magpies On The Fly","music","Saturday Open Mic","8p-12a","",""
"2053","2024-07-13","Eagle River","Yukon Bar","music","In the Groove with Koa & Friends","9p-12a","",""
"2054","2024-07-13","Eagle River","Fairview Inn","music","Deke & Whippersnappers","9p-1a","",""
"2055","2024-07-14","Anchorage","Sunday Fresh Market","music","Kuf Knotz & Christine Elise","","",""
"2056","2024-07-14","Anchorage","Alaska Zoo","music","Summer Family Fun Days at the Zoo","10:30a-11a","",""
"2057","2024-07-14","Anchorage","Koot’s","music","Koots Karaoke","10p-2a","",""
"2058","2024-07-14","Anchorage","Pioneer Bar","music","Industry Night w/ Joe Brady","10p-2a","",""
"2059","2024-07-14","Anchorage","Writer’s Block Bookstore & Café","community","Sunday Brunch w/ Grace C. Elliot","12p-2p","",""
"2060","2024-07-14","Anchorage","VFW Post 1685","music","Open Mic & Jam","4:30p-8:30p","",""
"2061","2024-07-14","Anchorage","Williwaw Social","music","SunDaze Roof Party w/ DJ GRE","4p-10p","",""
"2062","2024-07-14","Anchorage","Billiard Palace","music","Sunday Blues Jam w/ Rebel Blues Band","6p-10p","",""
"2063","2024-07-14","Anchorage","Susitna Brewing","music","Open Mic Night","6p-9p","",""
"2064","2024-07-14","Anchorage","Humpy’s","music","Solo Sundays: Schaefer Mueller","7p-10:30p","",""
"2065","2024-07-14","Anchorage","Broken Blender","music","Open Mic Night w/ Mister Boobs","7p-10p","",""
"2066","2024-07-14","Anchorage","Van’s Dive Bar","music","Open Mic Night","7p-11p","",""
"2067","2024-07-14","Anchorage","Koot’s","comedy","Comedy Open Mic","8:30p-10p","",""
"2068","2024-07-14","Anchorage","Time Out Lounge","music","Open Jam with Blast From The Past","8:30p-1a","",""
"2069","2024-07-14","Anchorage","The Carousel Lounge","music","Sunday Karaoke","9p-2a","",""
"2070","2024-07-14","Eagle River","Mountain High Pizza Pie","music","Steve Durr","5p-8p","",""
"2071","2024-07-14","Eagle River","Everett’s","music","Open Mic Night","6p-10p","",""
"2072","2024-07-14","Eagle River","Four Corner’s Lounge","music","Karaoke","8p-12a","",""
"2073","2024-07-14","Eagle River","Yukon Bar","music","Mario Carboni, The Honky-Tonk Rebel","9p-12a","",""
"2074","2024-07-14","Eagle River","Fairview Inn","music","Ukulele Russ & His One Man Frontier Band","9p-1a","",""
"2075","2024-07-15","Anchorage","K Street Market","music","AJW Community Jazz Jam Session","6p-9p","",""
"2076","2024-07-15","Anchorage","Blue Fox Cocktail Lounge","music","Open Mic Night w/ Mike Miller","8p-12a","",""
"2077","2024-07-15","Anchorage","Koot’s","music","Koots Open Mic","9p-12a","",""
"2078","2024-07-15","Anchorage","Van’s Dive Bar","music","Jay Straw's Bass to Mouth Mondays!","9p-12a","",""
"2079","2024-07-15","Eagle River","Four Corner’s Lounge","music","Karaoke","9p-12a","",""
"2080","2024-07-15","Eagle River","Fairview Inn","music","Karaoke","9p-1a","",""
"2081","2024-07-15","Eagle River","Yukon Bar","music","Karaoke","9p-2a","",""
"2082","2024-07-16","Anchorage","Anchorage Museum","music","Lunch on the Lawn: Kuf Knots & Christine Elise","11:30a-1:30p","",""
"2083","2024-07-16","Anchorage","Williwaw Social","music","Taco Tuesdays on the Roof w/ DJ Joe Brady","4p-10p","",""
"2084","2024-07-16","Anchorage","Organic Oasis","music","Irish Music and Dancing","6p-8p","",""
"2085","2024-07-16","Anchorage","Van’s Dive Bar","music","Open Jam Night","7p-11p","",""
"2086","2024-07-16","Anchorage","Alaska Airlines Center","music","Ice Cube Live In Concert","8p-11p","",""
"2087","2024-07-16","Anchorage","The Carousel Lounge","music","AK Rockstar Karaoke","8p-2a","",""
"2088","2024-07-16","Anchorage","Koot’s","music","Joey Fender","9p-12a","",""
"2089","2024-07-16","Eagle River","Sheldon Community Arts Hanger","music","Youth Jam Night","5p-7p","",""
"2090","2024-07-16","Eagle River","Justin Cole’s Down East Saloon","music","Taco Tuesday's with Jim Maloney","6:30p-10p","",""
"2091","2024-07-16","Eagle River","Tug Bar & Goose Bay Inn","music","Taco Tuesdays with Jerry Wessling","6p-9p","",""
"2092","2024-07-16","Eagle River","Klondike Mike’s & the Main Street Grill","music","Open Stage Night w/ Sabrina Speers","7:30p-10:30p","",""
"2093","2024-07-16","Eagle River","The Cabin","music","Tuesday Night Karaoke w/ Rocky","8p-11p","",""
"2094","2024-07-16","Eagle River","The Crystal Saloon","music","Jazz Jam Tuesdays","8p-11p","",""
"2095","2024-07-16","Eagle River","Four Corner’s Lounge","music","Karaoke","8p-12a","",""
"2096","2024-07-16","Eagle River","Yukon Bar","music","Open Jam Night","9p-2a","",""
"2097","2024-07-17","Anchorage","Alaska Zoo","community","Community Storytime","10:30a-11a","",""
"2098","2024-07-17","Anchorage","Pioneer Bar","music","The Eternal Cowboys","10p-12a","",""
"2099","2024-07-17","Anchorage","Koot’s","music","Koots Karaoke","10p-2a","",""
"2100","2024-07-17","Anchorage","Williwaw Social","music","Sun Sets Roof Party w/ DJ Lloyds Noize","6p-10p","",""
"2101","2024-07-17","Anchorage","907 Alehouse","music","Tyrone Palmer & Friends","7p-10p","",""
"2102","2024-07-17","Anchorage","Pink Cadillac","dance","Line Dance Nights","7p-12a","",""
"2103","2024-07-17","Anchorage","Koot’s","music","Country Night","7p-1a","",""
"2104","2024-07-17","Anchorage","Lil Babes Cocktail Lounge","music","Open Mic","8p-12a","",""
"2105","2024-07-17","Anchorage","The Carousel Lounge","music","AK Rockstar Karaoke","8p-2a","",""
"2106","2024-07-17","Anchorage","Van’s Dive Bar","music","KARAOKE w/ Uswi","9p-12a","",""
"2107","2024-07-17","Eagle River","Soldotna Creek Park","music","Music in the Park Series: Roland Roberts Band & Seth Malone","6p-9p","",""
"2108","2024-07-17","Eagle River","Schwabenhof","music","Open Mic","7:30p-11p","",""
"2109","2024-07-17","Eagle River","The Cabin","music","Mike Stackhouse Live","7p-10p","",""
"2110","2024-07-17","Eagle River","Running Reindeer Ranch","music","House Concert Series: Emily Anderson","7p-8p","",""
"2111","2024-07-17","Eagle River","Alaskan Hotel and Bar","music","Karaoke","8p-11p","",""
"2112","2024-07-17","Eagle River","The Crystal Saloon","music","Open Mic Wednesdays","8p-11p","",""
"2113","2024-07-17","Eagle River","Four Corner’s Lounge","music","Karaoke","8p-12a","",""
"2114","2024-07-17","Eagle River","Fairview Inn","music","Open Mic Night","9p-1a","",""
"2115","2024-07-17","Eagle River","Yukon Bar","music","Karaoke","9p-2a","",""
"2116","2024-08-22","Anchorage","Floaters","music","Karaoke","8p-12a","",""
"2117","2024-08-22","Eagle River","Chair 5","music","Ukulele Russ","10:30p-12a","",""
"2118","2024-08-22","Eagle River","Alaska State Fair Grounds","festival","Alaska State Fair","11a-10p","",""
"2119","2024-08-22","Eagle River","Mykel’s Restaurant","music","Live Music by Local Musicians","5p-9p","",""
"2120","2024-08-22","Eagle River","Brown Bear Saloon","music","Pie Eating Contest Live","6p-9:30p","",""
"2121","2024-08-22","Eagle River","Alaska State Fair Borealis Theatre","music","Wynonna Judd","7p-10p","",""
"2122","2024-08-22","Eagle River","Klondike Mike’s & the Main Street Grill","music","Karaoke w/ Sadie","7p-12a","",""
"2123","2024-08-22","Eagle River","Alaska Salmon Bake","music","Karaoke Basket & Brews Party w/ DJ Tony Taylor","7p-9p","",""
"2124","2024-08-22","Eagle River","The Cabin","music","Open Mic Night","8p-11p","",""
"2125","2024-08-22","Eagle River","Alaskan Hotel and Bar","music","Open Mic","8p-11p","",""
"2126","2024-08-22","Eagle River","The Crystal Saloon","music","Karaoke Thursdays","8p-11p","",""
"2127","2024-08-22","Eagle River","4 Royle Parkers","music","Open Mic w/ Cody Kniceley","8p-12a","",""
"2128","2024-08-22","Eagle River","Alibi Bar & Café","music","Karaoke Night","9:15p-12:15a","",""
"2129","2024-08-22","Eagle River","Fairview Inn","music","Mario Carboni","9p-1a","",""
"2130","2024-08-22","Eagle River","Yukon Bar","dance","Dance Party w/ DJ Hankerchief","9p-2a","",""
"2131","2024-08-22","Wasilla","Tailgater’s Sport’s Bar & Grill","music","The AKoustic Project","7p-10p","",""
"2132","2024-08-23","Cooper Landing","Gwin’s Lodge","music","Ayden See & Good Companies","7p-9p","",""
"2133","2024-08-23","Eagle River","Kharacters Alaskan Bar","music","Ukulele Russ & His One Man Frontier Band","10p-1a","",""
"2134","2024-08-23","Eagle River","Klondike Mike’s & the Main Street Grill","music","Earth 2 Travolta","10p-2a","",""
"2135","2024-08-23","Eagle River","Alaska State Fair Grounds","festival","Alaska State Fair","11a-10p","",""
"2136","2024-08-23","Eagle River","Talkeetna Village Park","music","Zen Trembles","5p-7p","",""
"2137","2024-08-23","Eagle River","Odd Man Rush","music","The Acoustic Oosik","6p-10p","",""
"2138","2024-08-23","Eagle River","Dirty Skillet","music","Transient Identity","6p-10p","",""
"2139","2024-08-23","Eagle River","AJ’s Old Town Steakhouse & Tavern","music","Piano Music by Erika","6p-8p","",""
"2140","2024-08-23","Eagle River","Alaska State Fair Borealis Theatre","music","Ludacris","7p-10p","",""
"2141","2024-08-23","Eagle River","Mountain High Pizza Pie","music","Roland Roberts Band","7p-10p","",""
"2142","2024-08-23","Eagle River","Creekbend Café","music","Sons of the East","7p-11p","",""
"2143","2024-08-23","Eagle River","American Legion Post 15","music","Karaoke","7p-11p","",""
"2144","2024-08-23","Eagle River","Marie Drake Planetarium","music","Free Show: Nuclear Physics in Space","7p-8p","",""
"2145","2024-08-23","Eagle River","The Cabin","music","TED w/ Once and Future and Ryan Bateman","8p-11p","",""
"2146","2024-08-23","Eagle River","Magpies On The Fly","music","John J Roberts Y Pan Blanco","8p-12a","",""
"2147","2024-08-23","Eagle River","Yukon Bar","music","The Jephries Album Release Tour","9p-12a","",""
"2148","2024-08-23","Eagle River","Fairview Inn","music","Zen Trembles","9p-12a","",""
"2149","2024-08-23","Eagle River","The Crystal Saloon","music","Naked Presents: School of Hard Knocks","9p-1a","",""
"2150","2024-08-23","Wasilla","Everett’s Restaurant","comedy","Comedy Show w/ Andrew J. Andrist & Nathan Hart","7:30p-9p","",""
"2151","2024-08-23","Wasilla","Meta & Rose","music","Live Music w/ Lia Everett","7p-9p","",""
"2152","2024-08-23","Wasilla","Schwabenhof","music","Karaoke Night","8p-11p","",""
"2153","2024-08-24","Anchorage","Angry Salmon","music","Pushki Pickers","7p-10p","",""
"2154","2024-08-24","Cooper Landing","Gwin’s Lodge","music","Steve Norwood","7p-10p","",""
"2155","2024-08-24","Eagle River","Klondike Mike’s & the Main Street Grill","music","Earth 2 Travolta","10p-2a","",""
"2156","2024-08-24","Eagle River","Alaska State Fair Grounds","festival","Alaska State Fair","11a-10p","",""
"2157","2024-08-24","Eagle River","Mountain High Pizza Pie","music","Brothers of Tom","2p-5p","",""
"2158","2024-08-24","Eagle River","Dirty Skillet","music","Ukulele Russ","6p-10p","",""
"2159","2024-08-24","Eagle River","AJ’s Old Town Steakhouse & Tavern","music","Piano Music by Sunrise Kilcher","6p-8p","",""
"2160","2024-08-24","Eagle River","The Basement","music","Thy Hard","7p-10p","",""
"2161","2024-08-24","Eagle River","Hightower Pub","music","Blackwater Railroad Company Live","7p-10p","",""
"2162","2024-08-24","Eagle River","Alaska State Fair Borealis Theatre","music","Halestrom","7p-10p","",""
"2163","2024-08-24","Eagle River","Mountain High Pizza Pie","music","Zen Trembles","7p-10p","",""
"2164","2024-08-24","Eagle River","Creekbend Café","music","Sons of the East","7p-11p","",""
"2165","2024-08-24","Eagle River","American Legion Post 15","music","Karaoke","7p-11p","",""
"2166","2024-08-24","Eagle River","The Cabin","music","Back Street Social Club","8p-11p","",""
"2167","2024-08-24","Eagle River","Magpies On The Fly","music","Saturday Open Mic","8p-12a","",""
"2168","2024-08-24","Eagle River","Yukon Bar","music","The Jephries Album Release Tour","9p-12a","",""
"2169","2024-08-24","Eagle River","The Crystal Saloon","music","Naked Presents: School of Hard Knocks","9p-1a","",""
"2170","2024-08-24","Eagle River","Fairview Inn","music","Nothing But Karma","9p-1a","",""
"2171","2024-08-24","Wasilla","Chop House","music","Shaefer Mueller","6p-10p","",""
"2172","2024-08-25","Anchorage","Susitna Brewing","music","Open Mic Night","6p-9p","",""
"2173","2024-08-25","Anchorage","Angry Salmon","music","Chris Murphy","8p-11p","",""
"2174","2024-08-25","Eagle River","Alaska State Fair Grounds","festival","Alaska State Fair","11a-10p","",""
"2175","2024-08-25","Eagle River","Fairview Inn","music","Ukulele Russ","1p-5p","",""
"2176","2024-08-25","Eagle River","Mountain High Pizza Pie","music","Steve Durr","5p-8p","",""
"2177","2024-08-25","Eagle River","Alaska State Fair Borealis Theatre","music","Ludacris","6p-9p","",""
"2178","2024-08-25","Eagle River","Four Corner’s Lounge","music","Karaoke","8p-12a","",""
"2179","2024-08-25","Eagle River","The Golden Saloon","music","Prom Night: Wilderness CosProm","9p-12a","",""
"2180","2024-08-25","Eagle River","Yukon Bar","music","Mario Carboni","9p-12a","",""
"2181","2024-08-25","Wasilla","Everett’s","music","Open Mic Night","6p-10p","",""
"2182","2024-08-26","Eagle River","Alaska State Fair Grounds","festival","Alaska State Fair","11a-10p","",""
"2183","2024-08-26","Eagle River","Brown Bear Saloon","music","The Jephries Album Release Tour","6p-9:30p","",""
"2184","2024-08-26","Eagle River","Alaska State Fair Borealis Theatre","music","NeedToBreathe","7p-10p","",""
"2185","2024-08-26","Eagle River","The Golden Saloon","music","Blackwater Railroad Company","9p-12a","",""
"2186","2024-08-26","Eagle River","Four Corner’s Lounge","music","Karaoke","9p-12a","",""
"2187","2024-08-26","Eagle River","Fairview Inn","music","Karaoke","9p-1a","",""
"2188","2024-08-26","Eagle River","Yukon Bar","music","Karaoke","9p-2a","",""
"2189","2024-08-27","Anchorage","Anchorage Museum","music","Lunch on the Lawn: Alex Cruver & Kat Moore","11:30a-1:30p","",""
"2190","2024-08-27","Anchorage","Williwaw Social","music","Taco Tuesdays on the Roof w/ DJ Joe Brady","4p-10p","",""
"2191","2024-08-27","Anchorage","Organic Oasis","music","Irish Music and Dancing","6p-8p","",""
"2192","2024-08-27","Anchorage","49th State Brewing Co","music","Garden Grooves: Live Music in the Beer Garden","6p-9p","",""
"2193","2024-08-27","Anchorage","Alaska Sound Celebration","music","A Cappella Performance Opportunity Program","6p-9p","",""
"2194","2024-08-27","Anchorage","Van’s Dive Bar","music","Open Jam Night","7p-11p","",""
"2195","2024-08-27","Anchorage","The Carousel Lounge","music","AK Rockstar Karaoke","8p-2a","",""
"2196","2024-08-27","Anchorage","Koot’s","music","Hope Cassity","9p-12a","",""
"2197","2024-08-27","Eagle River","Justin Cole’s Down East Saloon","music","Taco Tuesday's with Jim Maloney","6:30p-10p","",""
"2198","2024-08-27","Eagle River","Klondike Mike’s & the Main Street Grill","music","Open Stage Night w/ Sabrina Speers","7:30p-10:30p","",""
"2199","2024-08-27","Eagle River","Pakalolo Supply Co.","comedy","Stand Up Comedy Open Mic Night","7p-9p","",""
"2200","2024-08-27","Eagle River","The Cabin","music","Tuesday Night Karaoke w/ Rocky","8p-11p","",""
"2201","2024-08-27","Eagle River","Four Corner’s Lounge","music","Karaoke","8p-12a","",""
"2202","2024-08-27","Eagle River","Yukon Bar","music","Open Jam Night","9p-2a","",""
"2203","2024-08-27","Wasilla","Tug Bar & Goose Bay Inn","music","Taco Tuesdays with Jerry Wessling","6p-9p","",""
"2204","2024-08-27","Wasilla","Schwabenhof","music","Karaoke Night","8p-11p","",""
"2205","2024-08-28","Anchorage","Alaska Zoo","community","Community Storytime","10:30a-11a","",""
"2206","2024-08-28","Anchorage","Pioneer Bar","music","The Eternal Cowboys","10p-12a","",""
"2207","2024-08-28","Anchorage","Koot’s","music","Koots Karaoke","10p-2a","",""
"2208","2024-08-28","Anchorage","Williwaw Social","music","Sun Sets Roof Party w/ DJ Lloyds Noize","6p-10p","",""
