id,date,city,venue,category,title,time,ticketUrl,cost
"2886","2025-03-21","Eagle River","Fairview Inn","music","Fireweed Fiddle","8p-1a","",""
"2887","2025-03-21","Eagle River","Bernie’s Bar","music","Country Night","8p-2a","",""
"2888","2025-03-21","Eagle River","The Cabin","music","Pop vs House Music with DJ Tony Taylor","9p-12a","",""
"2889","2025-03-21","Eagle River","The Crystal Saloon","music","Hot Buttered Rum W/ Quinton Woolman-Morgan","9p-12a","",""
"2890","2025-03-21","Eagle River","Sitzmark","music","Live at the Sitz: Dizgo","9p-1a","",""
"2891","2025-03-21","Eagle River","Klondike Mike’s and Garcia’s Grill","music","Jesse James & The Unlikely Gentlemen","9p-1a","",""
"2892","2025-03-22","Anchorage","Angry Salmon","music","JUNOsmile","6p-9p","",""
"2893","2025-03-22","Anchorage","Trophy Lounge","music","Karaoke Night","8:30p-1a","",""
"2894","2025-03-22","Anchorage","American Legion Post 33","music","Karaoke Night with Matti Moosic!","8p-12a","",""
"2895","2025-03-22","Eagle River","The International Hotel & Bar","music","Marc Brown & The Blues Crew","10p-2a","",""
"2896","2025-03-22","Eagle River","Kharacter’s Alaskan Bar","music","Pudgies & Gaiaspyre","10p-2a","",""
"2897","2025-03-22","Eagle River","Bernie’s Bar","music","Spring Break Party: Jersey Shore Edition!","10p-2a","",""
"2898","2025-03-22","Eagle River","The Mug-Shot Saloon","music","Hot Mess","10p-2a","",""
"2899","2025-03-22","Eagle River","Sheldon Community Arts Hangar","music","Unit Souzou","12p-2p","",""
"2900","2025-03-22","Eagle River","Hatcher Pass Lodge","music","Black Barrel & The Bad Men","4p-7p","",""
"2901","2025-03-22","Eagle River","AJ’s Old Town Steakhouse & Tavern","music","Piano Music by Sunrise Kilcher","6p-8p","",""
"2902","2025-03-22","Eagle River","Creekbend Company","music","80's Hollywood Prom Night!","6p-9p","",""
"2903","2025-03-22","Eagle River","Everett’s","music","Jerry Wessling Live","6p-9p","",""
"2904","2025-03-22","Eagle River","Porcupine Theatre","music","Matt Hopper & The Roman Candles","7:30p-10p","",""
"2905","2025-03-22","Eagle River","The Goods","music","Conch Street All-Ages Show","7:30p-8:30p","",""
"2906","2025-03-22","Eagle River","American Legion Post 15","dance","Dance Lessons with Shufflin’ Country Style & Karaoke After","7p-10p","",""
"2907","2025-03-22","Eagle River","Odd Man Rush","music","Matt Nino","7p-11p","",""
"2908","2025-03-22","Eagle River","American Legion Post 15","music","Karaoke","7p-11p","",""
"2909","2025-03-22","Eagle River","Fairview Inn","music","Triple Black Dimond","8p-1a","",""
"2910","2025-03-22","Eagle River","Pioneer Bar","music","Karaoke Saturdays","9p-12a","",""
"2911","2025-03-22","Eagle River","The Bayou","music","Live Music w/ Ayden See","9p-12a","",""
"2912","2025-03-22","Eagle River","Sitzmark","music","Live at the Sitz: Dizgo","9p-1a","",""
"2913","2025-03-22","Eagle River","Four Corner’s Lounge","music","Ken Peltier Band","9p-1a","",""
"2914","2025-03-22","Eagle River","Klondike Mike’s and Garcia’s Grill","music","Glacier Hoppers Band","9p-1a","",""
"2915","2025-03-23","Anchorage","Susitna Brewing","music","Open Mic Night","6p-9p","",""
"2916","2025-03-23","Eagle River","Aurora Mediterranean Restaurant","dance","Argentine Tango Lesson & Open Dance","1p-3p","",""
"2917","2025-03-23","Eagle River","The Glenn Massay Theatre","music","Valley Performing Arts: Annie","2p-4:30p","",""
"2918","2025-03-23","Eagle River","St. Andrew Catholic","music","Songs of Spring","4p-6p","",""
"2919","2025-03-23","Eagle River","Stevenson Hall","music","PF Classical Community Concert","4p-6p","",""
"2920","2025-03-23","Eagle River","The Creek Street Cabaret","music","Open Mic Night","5p-8p","",""
"2921","2025-03-23","Eagle River","Everett’s","music","Open Mic Night","6p-10p","",""
"2922","2025-03-23","Eagle River","Red Dog Saloon","dance","Sunday Swing at the Red Dog","6p-9p","",""
"2923","2025-03-23","Eagle River","Skagway Brewing","music","Parlor in the Round ft Lizzie No, Annie Bartholomew, & Eliza Russell","6p-9p","",""
"2924","2025-03-24","Anchorage","Broken Blender","music","Boombox Bingo","6:30p-8:30","",""
"2925","2025-03-24","Anchorage","K Street Market","music","AJW Community Jazz Jam Session","6p-9p","",""
"2926","2025-03-24","Anchorage","Koot’s","music","Monday Open Mic","9p-12a","",""
"2927","2025-03-24","Anchorage","Koot’s","music","The Monday Mic w/ Boobs","9p-12a","",""
"2928","2025-03-24","Eagle River","The Goods","music","Song Circle w/ Friends of Mike Morgan","5p-7p","",""
"2929","2025-03-24","Eagle River","Main Street Gallery","dance","BOOMbal Dance Hall","6p-7:30p","",""
"2930","2025-03-24","Eagle River","Alice’s Champagne Palace","music","Open Mic Night w/ Jim Maloney & Orion Donicht","7p-10p","",""
"2931","2025-03-24","Eagle River","Four Corner’s Lounge","music","Karaoke","9p-12a","",""
"2932","2025-03-25","Eagle River","Justin Cole’s Down East Saloon","music","Taco Tuesday's with Jim Maloney","6:30p-10p","",""
"2933","2025-03-25","Eagle River","Seward Alehouse","music","Tyson Tuesdays","6p-8p","",""
"2934","2025-03-25","Eagle River","The Cabin","music","Karaoke Night at the Cabin","7p-10p","",""
"2935","2025-03-25","Eagle River","Pakalolo Supply Co.","comedy","Stand Up Comedy Open Mic","7p-9p","",""
"2936","2025-03-25","Eagle River","Nonna’s Osteria","music","Lizzie No & Kevin Worrell","7p-9p","",""
"2937","2025-03-25","Eagle River","The Crystal Saloon","music","Jazz Jam Tuesday","8p-11p","",""
"2938","2025-03-25","Eagle River","Schwabenhof","music","Karaoke Night","8p-11p","",""
"2939","2025-03-25","Eagle River","Four Corner’s Lounge","music","Open Mic Night","8p-12a","",""
"2940","2025-03-25","Eagle River","Yukon Bar","music","Open Jam Night","9p-2a","",""
"2941","2025-03-26","Anchorage","Alaska Zoo","community","Community Storytime","10:30a-11a","",""
"2942","2025-03-26","Anchorage","Pioneer Bar","music","The Eternal Cowboys","10p-12a","",""
"2943","2025-03-26","Anchorage","Koot’s","music","Koots Karaoke","10p-2a","",""
"2944","2025-03-26","Anchorage","Orso","music","Live Music with Rick Brooks","6p-8p","",""
"2945","2025-03-26","Anchorage","Humpy’s","music","Board Night w/ DJ Covy","6p-9p","",""
"2946","2025-03-26","Anchorage","907 Alehouse","music","Tyrone Palmer & Friends","7p-10p","",""
"2947","2025-03-26","Anchorage","Pink Cadillac","dance","Line Dance Wednesdays","7p-12a","",""
"2948","2025-03-26","Anchorage","Koot’s","music","Country Night","8p-12a","",""
"2949","2025-03-26","Anchorage","Lil Babes Cocktail Lounge","music","Open Mic","8p-12a","",""
"2950","2025-03-26","Anchorage","The Carousel Lounge","music","AK Rockstar Karaoke","8p-2a","",""
"2951","2025-03-26","Anchorage","K Street Market","music","All Vinyl Lunch Time with DJ Spencer Lee","9a-1p","",""
"2952","2025-03-26","Anchorage","Mad Myrna’s","music","Karaoke","9p-12a","",""
"2953","2025-03-26","Eagle River","Main Street Tap & Grill","music","Open Mike w/ Ben Sayers","6p-9p","",""
"2954","2025-03-26","Eagle River","Schwabenhof","music","Open Mic","7:30p-11p","",""
"2955","2025-03-26","Eagle River","The Cabin","music","Open Mic Night at the Cabin","7p-10p","",""
"2956","2025-03-26","Eagle River","Mariner Theatre","music","Unit Souzou","7p-9p","",""
"2957","2025-03-26","Eagle River","Alaskan Hotel and Bar","music","Karaoke","8p-11p","",""
"2958","2025-03-26","Eagle River","The Crystal Saloon","music","Open Mic Wednesday","8p-11p","",""
"2959","2025-03-26","Eagle River","Fairview Inn","music","Open Mic Night","8p-1a","",""
"2960","2025-03-26","Eagle River","Four Corner’s Lounge","music","Karaoke","9p-12a","",""
"2961","2025-03-26","Eagle River","Yukon Bar","music","Karaoke","9p-2a","",""
"2962","2025-05-10","Eagle River","Gerald C. Wilson Auditorium","dance","Next Step Dance: Second Star to the Right","6-7p","",""
"2963","2025-05-11","Anchorage","Alaska Botanical Garden","music","Mother’s Day at the Garden w/ Live Music","10a-4p","",""
"2964","2025-05-11","Anchorage","Koot’s","music","Koots Karaoke","10p-2a","",""
"2965","2025-05-11","Anchorage","Pioneer Bar","music","Industry Night w/ Joe Brady","10p-2a","",""
"2966","2025-05-11","Anchorage","Writer’s Block Bookstore & Café","music","Brunch Music w/ The Work Shoes","12p-2p","",""
"2967","2025-05-11","Anchorage","Zip Kombucha","comedy","Rubber Ptarmigan: Mama Bird Brunch Comedy","12p-3p","",""
"2968","2025-05-11","Anchorage","Organic Oasis","music","907 Jazz Jam","3:30p-6p","",""
"2969","2025-05-11","Anchorage","Cyrano’s Theatre Company","music","Dial M for Murder","3p-4:45p","",""
"2970","2025-05-11","Anchorage","APU Grant Hall","music","A Wrinkle In Time","3p-6p","",""
"2971","2025-05-11","Anchorage","VFW Post 1685","music","Open Mic & Jam","4:30p-8:30p","",""
"2972","2025-05-11","Anchorage","Billiard Palace","music","Sunday Blues Jam w/ Rebel Blues Band","6p-10p","",""
"2973","2025-05-11","Anchorage","Writer’s Block Bookstore & Café","music","Traditional Irish Music w/ Jim Kerr & Friends","6p-8p","",""
"2974","2025-05-11","Anchorage","Susitna Brewing","music","Open Mic Night","6p-9p","",""
"2975","2025-05-11","Anchorage","Humpy’s","music","Live Music w/ Dawson Gent","7:30p-11:30p","",""
"2976","2025-05-11","Anchorage","Van’s Dive Bar","music","Open Mic Night","7p-11p","",""
"2977","2025-05-11","Anchorage","Koot’s","comedy","Comedy Open Mic","8:30p-10p","",""
"2978","2025-05-11","Anchorage","Time Out Lounge","music","Open Jam with Blast From The Past","8:30p-1a","",""
"2979","2025-05-11","Anchorage","Mad Myrna’s","music","Karaoke","9p-12a","",""
"2980","2025-05-11","Anchorage","The Carousel Lounge","music","Sunday Karaoke","9p-2a","",""
"2981","2025-05-11","Eagle River","Creekbend Café","community","Mother's Day Brunch with Kat Moore","10a-12p","",""
"2982","2025-05-11","Eagle River","Palmer Train Depot","festival","3rd Annual One Health Fest w/ Live Music","11a-3p","",""
"2983","2025-05-11","Eagle River","Land’s End Resort","festival","5th Annual Motherbird Fair","12p-6p","",""
"2984","2025-05-11","Eagle River","Aurora Mediterranean Restaurant","dance","Argentine Tango Lesson & Open Dance","1p-3p","",""
"2985","2025-05-11","Eagle River","UAS Egan Library","music","Sunday Serenade w/ Martha Masters","2p-4p","",""
"2986","2025-05-11","Eagle River","Juneau Douglas High School","music","JDT’s Spring Showcase","2p-4p","",""
"2987","2025-05-11","Eagle River","The Alaska Club","dance","Mother’s Day Blues Dance Workshop","2p-5p","",""
"2988","2025-05-11","Eagle River","Sheldon Community Arts Hangar","music","Mother's Day Concert","4p-6p","",""
"2989","2025-05-11","Eagle River","Everett’s","music","Open Mic Night","6p-10p","",""
"2990","2025-05-11","Eagle River","The Creek Street Cabaret","music","Open Mic Night","6p-9p","",""
"2991","2025-05-11","Eagle River","The Anchor","music","Blackwater Railroad Company","7p-10p","",""
"2992","2025-05-11","Eagle River","Four Corner’s Lounge","music","Karaoke","9p-12a","",""
"2993","2025-05-12","Eagle River","The Goods","music","Song Circle w/ Friends of Mike Morgan","5p-7p","",""
"2994","2025-05-12","Eagle River","The Crystal Saloon","music","A Felicidade Dinner Jazz","6p-8p","",""
"2995","2025-05-12","Eagle River","Four Corner’s Lounge","music","Karaoke","9p-12a","",""
"2996","2025-05-13","Anchorage","Williwaw Social","music","Killoran Productions Spring Show: The Final Curtain Call","10p-1a","",""
"2997","2025-05-13","Anchorage","Broken Blender","music","Boombox Bingo","6:30p-8:30","",""
"2998","2025-05-13","Anchorage","Bear Tooth Theatrepub","festival","International Packraft Film Festival","6p-8p","",""
"2999","2025-05-13","Anchorage","Orso","music","Live Music with Witty Youngman","6p-8p","",""
"3000","2025-05-13","Anchorage","Organic Oasis","music","Irish Music and Dancing","6p-8p","",""
"3001","2025-05-13","Anchorage","K Street Market","music","AJW Community Jazz Jam Session","6p-9p","",""
"3002","2025-05-13","Anchorage","Anchorage Community Theatre","music","Auditions for “The Addams Family”","7p-10p","",""
"3003","2025-05-13","Anchorage","Van’s Dive Bar","music","Open Jam Night","7p-11p","",""
"3004","2025-05-13","Anchorage","Pink Cadillac","music","Buckaroos Night Fundraiser for Mrs. Alaska","7p-12a","",""
"3005","2025-05-13","Anchorage","Koot’s","music","The Monday Mic w/ Boobs","9p-12a","",""
"3006","2025-05-13","Anchorage","Koot’s","music","The Eternal Cowboys","9p-12a","",""
"3007","2025-05-13","Eagle River","The Cabin","music","Karaoke Night at the Cabin","7p-10p","",""
"3008","2025-05-13","Eagle River","The Creek Street Cabaret","community","(Almost) Summer Story Slam","7p-10p","",""
"3009","2025-05-13","Eagle River","Seward Alehouse","music","Live Music Tyson Tuesdays!","8p-10p","",""
"3010","2025-05-13","Eagle River","The Crystal Saloon","music","Jazz Jam Tuesday","8p-11p","",""
"3011","2025-05-13","Eagle River","Schwabenhof","music","Karaoke Night","8p-11p","",""
"3012","2025-05-13","Eagle River","Four Corner’s Lounge","music","Live DJ","8p-12a","",""
"3013","2025-05-13","Eagle River","Yukon Bar","music","Open Jam Night","9p-2a","",""
"3014","2025-05-14","Anchorage","Alaska Zoo","community","Community Storytime","10:30a-11a","",""
"3015","2025-05-14","Anchorage","Pioneer Bar","music","The Eternal Cowboys","10p-12a","",""
"3016","2025-05-14","Anchorage","Koot’s","music","Koots Karaoke","10p-2a","",""
"3017","2025-05-14","Anchorage","907 Alehouse","music","Tyrone Palmer & Friends","7p-10p","",""
"3018","2025-05-14","Anchorage","Anchorage Community Theatre","music","Auditions for “The Addams Family”","7p-10p","",""
"3019","2025-05-14","Anchorage","Pink Cadillac","dance","Line Dance Wednesdays","7p-12a","",""
"3020","2025-05-14","Anchorage","Koot’s","music","Country Night","8p-12a","",""
"3021","2025-05-14","Anchorage","Lil Babes Cocktail Lounge","music","Open Mic","8p-12a","",""
"3022","2025-05-14","Anchorage","The Carousel Lounge","music","AK Rockstar Karaoke","8p-2a","",""
"3023","2025-05-14","Anchorage","Mad Myrna’s","music","Karaoke","9p-12a","",""
"3024","2025-05-14","Anchorage","Van’s Dive Bar","music","Karaoke Wednesdays w/ Kellie B","9p-12a","",""
"3025","2025-05-14","Eagle River","Ketchikan Public Library","music","Island Music w/ Opus 76 Quartet","4:30p-5:30p","",""
"3026","2025-05-14","Eagle River","Shrine of St. Therese","music","Strings at the Shrine","5:30p-7p & 7:30p-9p","",""
"3027","2025-05-14","Eagle River","The Goods","music","Clark Whitney","5p-7p","",""
"3028","2025-05-14","Eagle River","Main Street Tap & Grill","music","Open Mic Night","6p-9p","",""
"3029","2025-05-14","Eagle River","Four Corner’s Lounge","dance","West Coast Swing Wednesday","7:30p-10p","",""
"3030","2025-05-14","Eagle River","Schwabenhof","music","Open Mic","7:30p-11p","",""
"3031","2025-05-14","Eagle River","The Cabin","music","Open Mic Night at the Cabin","7p-10p","",""
"3032","2025-05-14","Eagle River","Pioneer Park Dance Hall","dance","Ballroom Dance Club: Dance Practice","7p-9p","",""
"3033","2025-05-14","Eagle River","The Porcupine Theater","festival","Paddling Film Festival","7p-9p","",""
"3034","2025-05-14","Eagle River","Alaskan Hotel and Bar","music","Karaoke","8p-11p","",""
"3035","2025-05-14","Eagle River","The Crystal Saloon","music","Open Mic Wednesday","8p-11p","",""
"3036","2025-05-14","Eagle River","Fairview Inn","music","Open Mic Night","8p-1a","",""
"3037","2025-05-14","Eagle River","Yukon Bar","music","Karaoke","9p-2a","",""
"3038","2025-06-19","Ester","Chair 5","music","Ukulele Russ & His One-Man Frontier Band","10p-1a","",""
"3039","2025-06-19","Ester","The International Hotel & Bar","music","Karaoke Nights at the Big I","10p-2a","",""
"3040","2025-06-19","Ester","Hightower Pub","music","Celebration of Life for Dennis Rittenberry","5p-9p","",""
"3041","2025-06-19","Ester","Malemute Saloon","music","Caitlin Warbelow","7:30p-11:30p","",""
"3042","2025-06-19","Ester","The Cabin","music","Open Mic Night at the Cabin","8p-11p","",""
"3043","2025-06-19","Ester","The Cabin","music","Karaoke on the outside stage w/ Cherie Bowman","8p-11p","",""
"3044","2025-06-19","Haines","Kharacter’s Alaskan Bar","music","Jenny Baker Matinee","5p-7p","",""
"3045","2025-06-19","Haines","Pier One Theatre, Inc.","music","Treasure Island","7p-9p","",""
"3046","2025-06-19","Juneau","Alaskan Hotel and Bar","music","Nina Edwards","4p-6p","",""
"3047","2025-06-19","Juneau","Vintage Food Truck Park","music","Busking Night with Local Artists","5p-8p","",""
"3048","2025-06-19","Juneau","Main Street Tap & Grill","music","Bryan Hopkins of Elvis Monroe","7p-10p","",""
"3049","2025-06-19","Juneau","Palmer Alehouse","music","Natalie Cressman and Ian Faquini","7p-10p","",""
"3050","2025-06-19","Juneau","Four Corner’s Lounge","music","Open Jam/Mic Night w/ Host Jesse James","7p-11p","",""
"3051","2025-06-19","Juneau","The Crystal Saloon","music","Karaoke Thursdays","7p-12a","",""
"3052","2025-06-19","Juneau","Alaskan Hotel and Bar","music","Open Mic","8p-11p","",""
"3053","2025-06-19","Juneau","Klondike Mike’s and Garcia’s Grill","music","Karaoke","8p-1a","",""
"3054","2025-06-19","Juneau","Golden Saloon","music","Open Mic Night","9:30p-12a","",""
"3055","2025-06-19","Seward","The Goods","music","Azad Safavi + Them Badgers","6p-8p","",""
"3056","2025-06-19","Seward","Mountain High Pizza Pie","music","Deadphish Orchestra","7p-10p","",""
"3057","2025-06-19","Seward","Yukon Bar","dance","Thursday Night Dance Party w/ DJ WaitWat","9p-2a","",""
"3058","2025-06-20","Anchorage","Angry Salmon","music","Jacques Longpre","6p-9p","",""
"3059","2025-06-20","Ester","Malemute Saloon","music","Raisin' Holy Hell","7:30p-11:30p","",""
"3060","2025-06-20","Ester","The Boatel","music","Renegade HiFi w/ Dig Sista","9p-12a","",""
"3061","2025-06-20","Ester","The Cabin","music","For the Millennials","9p-12a","",""
"3062","2025-06-20","Ester","The International Hotel & Bar","music","Gorilla Zoe Live","9p-12a","",""
"3063","2025-06-20","Haines","Kharacter’s Alaskan Bar","music","DJ Darkstar","10p-2a","",""
"3064","2025-06-20","Haines","Dirty Skillet","music","Spindrift","6p-10p","",""
"3065","2025-06-20","Haines","The Porcupine Theater","music","The Pudgies, Discopians and D.S.B","7p-10p","",""
"3066","2025-06-20","Haines","Creekbend Company","music","Deadphish Orchestra","7p-11p","",""
"3067","2025-06-20","Haines","Bunnell Street Arts Center","music","Arts by Air: Chris Needham","7p-8p","",""
"3068","2025-06-20","Haines","Pier One Theatre, Inc.","music","Treasure Island","7p-9p","",""
"3069","2025-06-20","Juneau","Klondike Mike’s and Garcia’s Grill","music","Hot Mess","10p-2a","",""
"3070","2025-06-20","Juneau","Ketchikan Boat Dock","music","Buoy Daze","11a-12p","",""
"3071","2025-06-20","Juneau","Downtown","music","Friday Flings Market & Live Music","11a-6p","",""
"3072","2025-06-20","Juneau","Deckhand Dave’s","music","Marc Brown & The Blues Crew","7p-10p","",""
"3073","2025-06-20","Juneau","Palmer Alehouse","music","H3 Hawaii Reggae","7p-10p","",""
"3074","2025-06-20","Juneau","American Legion Post 15","music","Karaoke","7p-11p","",""
"3075","2025-06-20","Juneau","Fishhook Bar & Grill","music","Raised by Elephants feat Harp Daddy","7p-11p","",""
"3076","2025-06-20","Juneau","Juneau Arts & Humanities","music","Juneau Piano Series w/ Alexander Tutunov","7p-8:30p","",""
"3077","2025-06-20","Juneau","Kayhi Auditorium","dance","Andiamo Dance Company: Light","7p-8:30p","",""
"3078","2025-06-20","Juneau","Skeet’s Dive Bar","music","Seth Malone & Eric Doucet","8:30p-12a","",""
"3079","2025-06-20","Juneau","The Bayou","music","Ivan Denis","8p-1a","",""
"3080","2025-06-20","Juneau","The Crystal Saloon","music","Indigik’were Social Club","9p-11:30p","",""
"3081","2025-06-20","Juneau","Alaskan Hotel and Bar","music","Pride Pub Crawl Afterparty","9p-2a","",""
"3082","2025-06-20","Seward","Village Park","music","Live At Five: King Saison","5p-7p","",""
"3083","2025-06-20","Seward","The Goods","music","Mandy Madson","6p-9p","",""
"3084","2025-06-20","Seward","Seward Alehouse","music","Free Music Fridays: Lucas McCain","8p-10p","",""
"3085","2025-06-20","Seward","Talkeetna Inn","music","Free Concert w/ John Morgan & Kendell Marvel","8p-10p","",""
"3086","2025-06-20","Seward","Fairview Inn","music","King Saison","8p-1a","",""
"3087","2025-06-20","Seward","Yukon Bar","music","Ukulele Russ and His One-Man Frontier Band","9p-12a","",""
"3088","2025-06-20","Seward","The CATCH Restaurant & Bar","music","Kelly Henson & Bill Mabrey","9p-12a","",""
"3089","2025-06-20","Wasilla","Bearpaw River Brewing Company","music","Schaefer Mueller","6p-9p","",""
"3090","2025-06-20","Wasilla","Schwabenhof","music","Karaoke Night","8p-11p","",""
"3091","2025-06-21","Anchorage","Angry Salmon","music","REI","6p-9p","",""
"3092","2025-06-21","Cooper Landing","Trophy Lounge","music","Karaoke Night","8:30p-11p","",""
"3093","2025-06-21","Ester","Springhill Suites","music","Golden Heart Performing Arts Circus Shows","12:30p-8p","",""
"3094","2025-06-21","Ester","Downtown Fairbanks","festival","43rd Annual Midnight Sun Festival","12p-12a","",""
"3095","2025-06-21","Ester","Humble Roots Beer Project","music","Pups on the Patio: Solstice Animal Adoption","12p-4p","",""
"3096","2025-06-21","Ester","Gather","music","Summer Solstice Celebration","12p-8p","",""
"3097","2025-06-21","Ester","The International Hotel & Bar","music","Arctic Entry","6p-10p","",""
"3098","2025-06-21","Ester","Malemute Saloon","music","Benefield Blues Band","7:30p-11:30p","",""
"3099","2025-06-21","Ester","The Cabin","music","Dawn McClain Live","8p-11p","",""
"3100","2025-06-21","Ester","The International Hotel & Bar","festival","Midnight Sun Festival w/ SHAGG","9:30p-1a","",""
"3101","2025-06-21","Ester","The Boatel","music","Triple Black Diamonds","9p-12a","",""
"3102","2025-06-21","Haines","Kharacter’s Alaskan Bar","music","Lucas McCain","10p-2a","",""
"3103","2025-06-21","Haines","AJ’s Old Town Steakhouse & Tavern","music","Piano Music by Sunrise Kilcher","6p-8p","",""
"3104","2025-06-21","Haines","Alibi Bar & Café","music","Solstice Bash w/ Xavilai, Multikat, & Jay Wail","7:30p-12:15a","",""
"3105","2025-06-21","Haines","Creekbend Company","music","Deadphish Orchestra","7p-11p","",""
"3106","2025-06-21","Haines","Pier One Theatre, Inc.","music","Treasure Island","7p-9p","",""
"3107","2025-06-21","Haines","Pioneer Bar","music","Karaoke Saturdays","9p-12a","",""
"3108","2025-06-21","Haines","Justin Cole’s Down East Saloon","music","Goldpeak","9p-1a","",""
"3109","2025-06-21","Juneau","Klondike Mike’s and Garcia’s Grill","music","Jerry Wessling","10p-2a","",""
"3110","2025-06-21","Juneau","TK Maguire’s","community","Pride Drag Brunch","12p-2p","",""
"3111","2025-06-21","Juneau","The Creek Street Cabaret","festival","KRBD Summer Solstice Music Festival","12p-9p","",""
"3112","2025-06-21","Juneau","Hatcher Pass Lodge","music","Alicia Viani Duo","4p-7p","",""
"3113","2025-06-21","Juneau","The Crystal Saloon","music","Lucas James McCain","6p-10p","",""
"3114","2025-06-21","Juneau","Deckhand Dave’s","music","Marc Brown & The Blues Crew","7p-10p","",""
"3115","2025-06-21","Juneau","Golden Saloon","music","John Roberts Y Pan Blanco","7p-10p","",""
"3116","2025-06-21","Juneau","American Legion Post 15","dance","Dance Lessons with Shufflin’ Country Style & Karaoke After","7p-10p","",""
"3117","2025-06-21","Juneau","Palmer Alehouse","music","Black Barrel & The Bad Men","7p-10p","",""
"3118","2025-06-21","Juneau","American Legion Post 15","music","Karaoke","7p-11p","",""
"3119","2025-06-21","Juneau","Tony’s Bar","music","Live Music w/ Drew Sablon, Ronnie Wolf, Stephanie & Eric Quinth","7p-12a","",""
"3120","2025-06-21","Juneau","The Crystal Saloon","music","Middle Names ft. Magical America, Fear Boner, & DJ Donny Bru","8p-10p","",""
"3121","2025-06-21","Juneau","Ted Ferry Civic Center","music","Queer Prom","8p-12a","",""
"3122","2025-06-21","Juneau","The Bayou","music","Music w/ the Ridgeway Rounders","8p-1a","",""
"3123","2025-06-21","Seward","Soldotna Creek Park","music","Soldotna Pride in the Park","1p-5p","",""
"3124","2025-06-21","Seward","Naptowne Brewing Company","comedy","Solstice Comedy Showcase","8p-10p","",""
"3125","2025-06-21","Seward","Fairview Inn","music","Glacier Blues Band","8p-1a","",""
"3126","2025-06-21","Seward","Yukon Bar","music","Ukulele Russ and His One-Man Frontier Band","9p-12a","",""
"3127","2025-06-21","Wasilla","Wonderland Park","music","Music in the Park: The Harp Twins & H3 Hawaii Reggae Band","3p-9p","",""
"3128","2025-06-21","Wasilla","Everett’s","music","Summer Solstice Concert w/ Madame Mayhem, Bryan Hopkins, & Wayward Shot","6p-10p","",""
"3129","2025-06-22","Anchorage","Susitna Brewing","music","Open Mic Night","6p-9p","",""
"3130","2025-06-22","Ester","Aurora Mediterranean Restaurant","dance","Taste of Tango: Lessons & Dance","1p-3p","",""
"3131","2025-06-22","Ester","Malemute Saloon","music","Sunday Deck Jam","2p-5p","",""
"3132","2025-06-22","Ester","Raw Market","music","Never Miss a Sunday Show: Deadphish Orchestra","5p-8p","",""
"3133","2025-06-22","Ester","Chair 5","music","Karaoke","8p-12a","",""
"3134","2025-06-22","Haines","Kenai Peninsula College","festival","Summer Solstice Fair","10a-10p","",""
"3135","2025-06-22","Haines","Creekbend Company","music","Natalie Cressman & Ian Faquini","10a-3p","",""
"3136","2025-06-22","Haines","Pier One Theatre, Inc.","music","Johnny B’s Rhythm of the North","7:30p-8:30p","",""
"3137","2025-06-22","Juneau","The Creek Street Cabaret","music","Open Mic Night","6p-9p","",""
"3138","2025-06-22","Juneau","Four Corner’s Lounge","music","Karaoke","9p-12a","",""
"3139","2025-06-22","Seward","Yukon Bar","music","Alicia Viani Duo Live!","7:30p-12a","",""
"3140","2025-06-23","Haines","Alice’s Champagne Palace","music","Open Mic Night w/ Jim Maloney & Orion Donicht","7p-10p","",""
"3141","2025-06-23","Juneau","Four Corner’s Lounge","music","Karaoke","9p-12a","",""
"3142","2025-06-23","Seward","The Goods","music","Song Circle w/ Friends of Mike Morgan","5p-7p","",""
"3143","2025-06-23","Seward","Fairview Inn","music","Karaoke Night","8p-1a","",""
"3144","2025-06-23","Seward","Yukon Bar","music","Karaoke","9p-2a","",""
"3145","2025-06-24","Anchorage","Anchorage Museum","music","Lunch on the Lawn w/ music by Sally Quinto","11:30a-1:30p","",""
"3146","2025-06-24","Anchorage","UAA Lucy Cuddy Hall","music","Concerts in the Quad","11:30p-1p","",""
"3147","2025-06-24","Anchorage","Mountain View Public Library","music","Senior Poetry","2p-3:30p","",""
"3148","2025-06-24","Anchorage","49th State Brewery","music","Garden Grooves: Christina Napoleon","5p-7p","",""
"3149","2025-06-24","Anchorage","Organic Oasis","music","Irish Music and Dancing","6p-8p","",""
"3150","2025-06-24","Anchorage","The Blue Note AK","music","Tuesday Jazz Jam","7p-10p","",""
"3151","2025-06-24","Anchorage","Pink Cadillac","music","All Ages Buckarooos Night","7p-11p","",""
"3152","2025-06-24","Anchorage","Van’s Dive Bar","music","Open Jam Night","7p-11p","",""
"3153","2025-06-24","Anchorage","Williwaw Social","music","Taco & Tune Tuesday w/ DJ Joe Brady","7p-9p","",""
"3154","2025-06-24","Anchorage","Koot’s","music","The Eternal Cowboys","9p-12a","",""
"3155","2025-06-24","Ester","The Cabin","music","Karaoke Night at the Cabin","7p-10p","",""
"3156","2025-06-24","Juneau","Alaskan Hotel and Bar","music","Tuesday Music w/ Cherie Bowman","3p-5p","",""
"3157","2025-06-24","Juneau","Four Corner’s Lounge","music","West Coast Sing Wednesday","7:30p-9:30p","",""
"3158","2025-06-24","Juneau","The Crystal Saloon","music","Jazz Jam Tuesday","8p-11p","",""
